solucion,valor
continua,"[0.9747908775111087, 0.9747908775111087, 0.25635564369838587, 0.6056833093970319, 0.48476777401280186, 0.9747908775111087, 0.2655366571378355, 0.9747908775111087, 0.9747908775111087, 0.9747908775111087, 0.9747908775111087, 0.7083885570185819, 0.30039025071076464, 0.9747908775111087, 0.340182942248724, 0.4373661087417473, 0.9747908775111087, 0.1764506227333866, 0.0, 0.9747908775111087, 0.9747908775111087, 0.9747908775111087, 0.9747908775111087, 0.7822460746249781, 0.045929603338936954, 0.0, 0.9747908775111087, 0.5631468632618051, 0.6172823736812142, 0.9747908775111087, 0.5015920305965592, 0.019009770880260193, 0.0, 0.9060268200817608, 0.14650495914770306, 0.9747908775111087, 0.0, 0.6414987189385469, 0.5147903997837996, 0.9747908775111087, 0.9747908775111087, 0.9747908775111087, 0.5627231892337138, 0.9743058628318522, 0.5698370204965122, 0.9747908775111087, 0.9747908775111087, 0.5497954140714489, 0.07227736362113762, 0.05288335377646288, 0.9747908775111087, 0.38948398323786854, 0.9747908775111087, 0.29370541801007055, 0.7647770650591227, 0.0, 0.9747908775111087, 0.9747908775111087, 0.7774639395118947, 0.9747908775111087, 0.5949010156842682, 0.9747908775111087, 0.9747908775111087, 0.9747908775111087, 0.5409594074255609, 0.9747908775111087, 0.9747908775111087, 0.0, 0.8417961512455853, 0.9747908775111087, 0.5318927663302583, 0.9747908775111087, 0.6678253682442772, 0.9747908775111087, 0.1915805906160188, 0.9747908775111087]"
binaria,"[True, True, False, True, False, True, False, True, True, True, True, True, False, True, False, False, True, False, False, True, True, True, True, True, False, False, True, True, True, True, True, False, False, True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, False, False, True, False, True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True]"
