observacion,valor
k-folds,"[0.4634146341463415, 0.6341463414634146, 0.6097560975609756, 0.5609756097560976, 0.5952380952380952, 0.5714285714285714, 0.47619047619047616, 0.5952380952380952, 0.4878048780487805, 0.5121951219512195]"
mean,0.5506387921022068
