class,metric,value
0,presicion,0.5084745762711864
1,presicion,0.9578278451761987
macro avg,presicion,0.7331512107236926
weighted avg,presicion,0.9319712045632287
0,recall,0.2912621359223301
1,recall,0.982809721398933
macro avg,recall,0.6370359286606315
weighted avg,recall,0.9430167597765363
0,f1-score,0.37037037037037035
1,f1-score,0.9701579871269749
macro avg,f1-score,0.6702641787486726
weighted avg,f1-score,0.9356450683974048
