class,metric,value
0,presicion,0.6428571428571429
1,presicion,0.9712778429073857
macro avg,presicion,0.8070674928822643
weighted avg,presicion,0.95237989201064
0,recall,0.5242718446601942
1,recall,0.98221695317131
macro avg,recall,0.753244398915752
weighted avg,recall,0.9558659217877095
0,f1-score,0.5775401069518716
1,f1-score,0.976716769820218
macro avg,f1-score,0.7771284383860448
weighted avg,f1-score,0.9537473864261177
