solucion,valor
continua,"[0.7027230873150515, 0.09349361503300495, 0.026610483815345493, 0.24419032040489316, 0.4580083811858988, 0.05869552654814831, 0.10864216566425401, 0.6088051504130801, 0.25333335122004225, 0.6894482319451275, 0.21209849736659492, 0.15455621102203876, 0.027562214475824853, 0.5931322753498657, 0.7441822600570833, 0.22334622412708896, 0.4303614059932513, 0.07851456312079237, 0.028218404812023482, 0.25902748353803223, 0.12785576342756985, 0.547249285202083, 0.02732600127126659, 0.06642026719971317, 0.5985937267484299, 0.5684973038539015, 0.23711090358630374, 0.0040730626318623425, 0.12229786586324354, 0.21005386351132002, 0.9785411325998532, 0.6111508999267965, 0.09434569650826284, 0.7856645087712025, 0.22882116756312698, 0.09744557972970365, 0.2867983966650494, 0.00154631556786974, 0.6044662554713341, 0.49016582313640483, 0.0625517741705169, 0.08290955261525285, 0.21459763313968808, 0.12317618739913964, 0.11208550597620488, 0.824274909694112, 0.29813322328024766, 0.4246251646493262, 0.7951841992654165, 0.1110079479228618, 0.5556102518163217, 0.013291694528973878, 0.519721760433796, 0.06064560632564653, 0.0, 0.035382458536799416, 0.026393802938183743, 0.023344133598055327, 0.03510842341100542, 0.3167267390162429, 0.0020878346591407353, 0.01690829240429074, 0.08361992913767587, 0.04340681505950983, 0.402000263022003, 0.01981742351313215, 0.006087452368550849, 0.0023944267314324023, 0.16397363434040832, 0.016444234658231662, 0.6047795158811015, 0.16298721260294016, 0.004597343873353063, 0.03662647040431227, 0.5171932777481579, 0.40727340164473347]"
binaria,"[True, False, False, False, False, False, False, True, False, True, False, False, False, True, True, False, False, False, False, False, False, True, False, False, True, True, False, False, False, False, True, True, False, True, False, False, False, False, True, False, False, False, False, False, False, True, False, False, True, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False]"
