metric,value
Accuracy,0.9530726256983241
Precision,0.9662594531704479
Recall,0.9845880260818021
F1 Score,0.9753376394597769
Cohen's Kappa,0.4934542538927481
Matthews CorrCoef,0.5029065356959028
