class,metric,value
0,presicion,0.6338028169014085
1,presicion,0.9662594531704479
macro avg,presicion,0.8000311350359282
weighted avg,presicion,0.9471292668376484
0,recall,0.4368932038834951
1,recall,0.9845880260818021
macro avg,recall,0.7107406149826486
weighted avg,recall,0.9530726256983241
0,f1-score,0.5172413793103449
1,f1-score,0.9753376394597769
macro avg,f1-score,0.7462895093850609
weighted avg,f1-score,0.9489779105238041
