class,metric,value
0,presicion,0.9178082191780822
1,presicion,0.9790331974373908
macro avg,presicion,0.9484207083077365
weighted avg,presicion,0.9755101958950954
0,recall,0.6504854368932039
1,recall,0.996443390634262
macro avg,recall,0.823464413763733
weighted avg,recall,0.976536312849162
0,f1-score,0.7613636363636364
1,f1-score,0.9876615746180963
macro avg,f1-score,0.8745126054908663
weighted avg,f1-score,0.9746399614112754
