class,metric,value
0,presicion,0.9090909090909091
1,presicion,0.9750580046403712
macro avg,presicion,0.9420744568656401
weighted avg,presicion,0.9712621326618268
0,recall,0.5825242718446602
1,recall,0.996443390634262
macro avg,recall,0.7894838312394611
weighted avg,recall,0.9726256983240223
0,f1-score,0.7100591715976331
1,f1-score,0.9856347112283788
macro avg,f1-score,0.8478469414130059
weighted avg,f1-score,0.9697775712384532
