class,metric,value
0,presicion,0.8488372093023255
1,presicion,0.9823943661971831
macro avg,presicion,0.9156157877497544
weighted avg,presicion,0.9747092337054678
0,recall,0.7087378640776699
1,recall,0.992294013040901
macro avg,recall,0.8505159385592855
weighted avg,recall,0.975977653631285
0,f1-score,0.7724867724867724
1,f1-score,0.9873193748156885
macro avg,f1-score,0.8799030736512305
weighted avg,f1-score,0.9749574988157566
