class,metric,value
0,presicion,0.9770114942528736
1,presicion,0.9894304169113329
macro avg,presicion,0.9832209555821032
weighted avg,presicion,0.9887158085125501
0,recall,0.8252427184466019
1,recall,0.998814463544754
macro avg,recall,0.912028590995678
weighted avg,recall,0.9888268156424581
0,f1-score,0.8947368421052632
1,f1-score,0.9941002949852508
macro avg,f1-score,0.944418568545257
weighted avg,f1-score,0.9883827331714861
