solucion,valor
continua,"[0.22464424830085397, 0.4896621860781738, 0.14163544313781562, 0.07757011940164889, 0.7355980268058899, 0.31342048318138277, 0.8085693295982024, 0.9165599640437609, 0.44462169956307157, 0.29454293075281485, 0.32303886516690883, 0.23916679375235472, 0.36141250567500927, 0.7941076363182855, 0.2489474703879833, 0.6051002389990361, 0.12188806788078327, 0.38028476010910567, 0.17299430735887708, 0.2074017756737793, 0.2951896102050147, 0.42723136624324526, 0.3390377684470854, 0.6744558426470775, 0.9711937013030675, 0.43593310481003483, 0.5447572181175713, 0.33353165936796314, 0.14269475625003086, 0.6578419599305274, 0.8016063649233399, 0.09673820494831255, 0.5835458187938042, 0.09501095805238341, 0.24838502391990708, 0.7825701475810078, 0.962693789876586, 0.6673895083730635, 0.4745403975196292, 0.22100138085929286, 0.22372393286787065, 0.17728770421939352, 0.9654724487340944, 0.2049910936662051, 0.30556789724780636, 0.28533783271407587, 0.8995509024498317, 0.09243500705731077, 0.7054362357972754, 0.9795481115227411, 0.20756962250996208, 0.4009730390604549, 0.3290595086815785, 0.3337592655754135, 0.3637449218423301, 0.38987236711532236, 0.32087029974514814, 0.15570562923308529, 0.6687824050669158, 0.2660226500840402, 0.9997032062173077, 0.5076407800713244, 0.09104383345532892, 0.7796177182989699, 0.6906580031808378, 0.28363994254081765, 0.49282473392718634, 0.31554310653153855, 0.028121744614533224, 0.22416830974158272, 0.6120722965778215, 0.3623435752654653, 0.09294649046292616, 0.15652488870206874, 0.00015393055691788292, 0.3432914166559285]"
binaria,"[False, False, False, False, True, False, True, True, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, True, True, False, True, False, False, True, True, False, True, False, False, True, True, True, False, False, False, False, True, False, False, False, True, False, True, True, False, False, False, False, False, False, False, False, True, False, True, True, False, True, True, False, False, False, False, False, True, False, False, False, False, False]"
