class,metric,value
0,presicion,0.6986301369863014
1,presicion,0.9697146185206756
macro avg,presicion,0.8341723777534885
weighted avg,presicion,0.9541159025441166
0,recall,0.49514563106796117
1,recall,0.9869590989922941
macro avg,recall,0.7410523650301276
weighted avg,recall,0.958659217877095
0,f1-score,0.5795454545454546
1,f1-score,0.9782608695652174
macro avg,f1-score,0.7789031620553359
weighted avg,f1-score,0.9553180272484377
