corrida,precision 0 train,recall 0 train,fscore 0 train,precision 1 train,recall 1 train,fscore 1 train,precision macro train,recall macro train,fscore macro train,precision weighted train,recall weighted train,fscore weighted train,precision 0 test,recall 0 test,fscore 0 test,precision 1 test,recall 1 test,fscore 1 test,precision macro test,recall macro test,fscore macro test,precision weighted test,recall weighted test,fscore weighted test
0,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272983,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947969,0.9479297983836201,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.9804560260586319,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233545
1,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272983,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947969,0.9479297983836201,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.9804560260586319,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233545
2,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272983,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947969,0.9479297983836201,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.9804560260586319,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233545
3,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272983,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947969,0.9479297983836201,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.9804560260586319,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233545
4,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272983,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947969,0.9479297983836201,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.9804560260586319,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233545
5,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272983,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947969,0.9479297983836201,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.9804560260586319,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233545
6,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272983,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947969,0.9479297983836201,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.9804560260586319,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233545
7,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272983,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947969,0.9479297983836201,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.9804560260586319,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233545
8,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272983,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947969,0.9479297983836201,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.9804560260586319,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233545
9,0.6243217625972385,0.5427589852008456,0.579254009372687,0.969019968279655,0.9772748565989404,0.9731207776272983,0.7966708654384468,0.7600169208998931,0.7761873934999926,0.9469831908084136,0.9494764580947969,0.9479297983836201,0.55,0.4748201438848921,0.5096525096525096,0.9737598849748382,0.9804560260586319,0.9770964833183048,0.7618799424874192,0.727638084971762,0.7433744964854072,0.9534626334202198,0.956237077877326,0.9547068512233545
