observacion,valor
k-folds,"[0.4634146341463415, 0.4634146341463415, 0.5121951219512195, 0.6341463414634146, 0.40476190476190477, 0.6190476190476191, 0.5714285714285714, 0.30952380952380953, 0.3902439024390244, 0.4634146341463415]"
mean,0.4831591173054588
