class,metric,value
0,presicion,0.671875
1,presicion,0.9652375434530707
macro avg,presicion,0.8185562717265353
weighted avg,presicion,0.948356905477838
0,recall,0.4174757281553398
1,recall,0.9875518672199171
macro avg,recall,0.7025137976876284
weighted avg,recall,0.9547486033519553
0,f1-score,0.5149700598802395
1,f1-score,0.9762672135950776
macro avg,f1-score,0.7456186367376585
weighted avg,f1-score,0.9497232991634416
