class,metric,value
0,presicion,0.6197183098591549
1,presicion,0.9656777196044212
macro avg,presicion,0.792698014731788
weighted avg,presicion,0.9457705580380734
0,recall,0.42718446601941745
1,recall,0.983995257854179
macro avg,recall,0.7055898619367982
weighted avg,recall,0.9519553072625698
0,f1-score,0.5057471264367817
1,f1-score,0.9747504403992954
macro avg,f1-score,0.7402487834180385
weighted avg,f1-score,0.947763098869609
