class,metric,value
0,presicion,0.9791666666666666
1,presicion,0.9946871310507674
macro avg,presicion,0.986926898858717
weighted avg,presicion,0.9937940540498946
0,recall,0.912621359223301
1,recall,0.998814463544754
macro avg,recall,0.9557179113840275
weighted avg,recall,0.993854748603352
0,f1-score,0.9447236180904522
1,f1-score,0.9967465246968352
macro avg,f1-score,0.9707350713936438
weighted avg,f1-score,0.9937530278362445
