solucion,valor
continua,"[0.07014522746102628, 0.33699099806672644, 0.7478478216878127, 0.001979607144819581, 0.1891776517013269, 0.5113617736093681, 0.3600090541190532, 0.49211919871591847, 0.26991262604943456, 0.4717284538625708, 0.48060818834471447, 0.13871095739915487, 0.5020399301068398, 0.6988290225859923, 0.9447138130225267, 0.527207210433233, 0.8393707535791824, 0.460228224031667, 0.3950721552011089, 0.4876457708414839, 0.7507032632689798, 0.1753098144835977, 0.3904689211055596, 0.6707988500594486, 0.7462044146622744, 0.3544860197525872, 0.6646491031002693, 0.6405272537981956, 0.889399280166591, 0.718983756050237, 0.26476457665167635, 0.3844796428162408, 0.4186697958430837, 0.6794914101509913, 0.14406744743044025, 0.450790867585697, 0.7348139628963678, 0.7520631456830517, 0.19589785028535003, 0.14832726182285702, 0.7149252908840839, 0.7719793333746038, 0.5810082595928063, 0.6892760776503711, 0.5001973045958888, 0.6903761062214921, 0.16395139090424798, 0.012437163944226528, 0.610516598447159, 0.10293648234538487, 0.3904009302948379, 0.26532360267157856, 0.7374061056300155, 0.6787400252997001, 0.128865318180824, 0.600807683876995, 0.9311132855097568, 0.20246883364211202, 0.1381010081213718, 0.10855649079455733, 0.12816252106743647, 0.9965023728405968, 0.3593872186372722, 0.4238098443528842, 0.316234139443477, 0.45744878895422825, 0.8977047501495697, 0.693047362081625, 0.08943654364598493, 0.37715186328075284, 0.9665910579671013, 0.795041317469758, 0.3627956207663353, 0.8210957299102676, 0.8849328393549716, 0.8751738941511948]"
binaria,"[False, False, True, False, False, True, False, False, False, False, False, False, True, True, True, True, True, False, False, False, True, False, False, True, True, False, True, True, True, True, False, False, False, True, False, False, True, True, False, False, True, True, True, True, True, True, False, False, True, False, False, False, True, True, False, True, True, False, False, False, False, True, False, False, False, False, True, True, False, False, True, True, False, True, True, True]"
