class,metric,value
0,presicion,0.5
1,presicion,0.958864426419467
macro avg,presicion,0.7294322132097335
weighted avg,presicion,0.9324604957372296
0,recall,0.3106796116504854
1,recall,0.981031416716064
macro avg,recall,0.6458555141832747
weighted avg,recall,0.9424581005586592
0,f1-score,0.38323353293413176
1,f1-score,0.9698212716085555
macro avg,f1-score,0.6765274022713437
weighted avg,f1-score,0.9360678989362283
