observacion,valor
k-folds,"[0.5121951219512195, 0.5853658536585366, 0.7073170731707317, 0.6097560975609756, 0.5952380952380952, 0.6428571428571429, 0.6190476190476191, 0.6190476190476191, 0.5609756097560976, 0.5853658536585366]"
mean,0.6037166085946573
