solucion,valor
continua,"[0.06989984724945132, 0.0, 0.0, 0.21700163041502046, 0.0, 0.1342994737682648, 0.527181443313551, 0.0, 0.2169489281964092, 0.0, 0.0, 0.2265947830652367, 0.033680334010015266, 0.24552118846708615, 0.0, 0.0, 0.3570253413611013, 0.012789463277761374, 0.498713205942771, 0.14256040741475376, 0.0, 0.0, 0.0, 0.0, 0.029850102941395194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09919299875564067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08640228949885054, 0.08535527381909488, 0.0, 0.0, 0.1961066508968244, 0.09219610439266791, 0.0, 0.0, 0.2921433542972423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1398037999394754, 0.0, 0.0, 0.3018825260621977, 0.02773882594891656, 0.0, 0.0, 0.29921224510209243, 0.37931346572296926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042559593028286005, 0.0, 0.0, 0.0, 0.4065735483819284, 0.1424914911633226, 0.011580744418771539, 0.0, 0.31929485461566265]"
binaria,"[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
