solucion,valor
continua,"[0.01659156193648104, 0.8993188749348836, 0.7016367853515554, 0.7170200446367682, 0.09200062516988329, 0.0837497685200679, 0.25598373886449, 0.7978387333406619, 0.4100354684012543, 0.537251349628298, 0.389850266071353, 0.8347210284228108, 0.708041207754331, 0.6459808089348187, 0.9627657835094691, 0.2128902964363786, 0.44630156684740446, 0.9758741130139463, 0.6596257039395608, 0.46459877042525055, 0.4077231235736364, 0.8850698596031398, 0.2764533115807823, 0.662926271928784, 0.7945270332900933, 0.22567007769315908, 0.1701349929989553, 0.36216107888712046, 0.03575389863903663, 0.3563662674144779, 0.17110027341350365, 0.5977673538987732, 0.20733565196028036, 0.7182369484718634, 0.2889320147194351, 0.11180210265361658, 0.1344954154997507, 0.3657616404444619, 0.6877690945885955, 0.2210169256419509, 0.19287676422585223, 0.4528912811618415, 0.8237336124502354, 0.8980061233505804, 0.0493705854066941, 0.077575795086749, 0.9366715435759477, 0.9317853267783296, 0.4471358139458023, 0.299222832978623, 0.01299486014251425, 0.40085850676700496, 0.1577910833463674, 0.26467457129678024, 0.5417683004302701, 0.8032043449385624, 0.3461567468820953, 0.08374095747027654, 0.24287627320016747, 0.840564409924143, 0.11281134024089795, 0.6150546559669497, 0.23296347400669168, 0.31736880530084355, 0.35263929408737704, 0.5404791508928375, 0.050469105672971866, 0.6347779279337873, 0.46281535324044265, 0.19156296226811242, 0.24718466628283026, 0.9097238983794853, 0.0855230384567831, 0.38291568887986, 0.7047715687898656, 0.3805595773684881]"
binaria,"[False, True, True, True, False, False, False, True, False, True, False, True, True, True, True, False, False, True, True, False, False, True, False, True, True, False, False, False, False, False, False, True, False, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, False, False, False, False, True, True, False, False, False, True, False, True, False, False, False, True, False, True, False, False, False, True, False, False, True, False]"
