solucion,valor
continua,"[0.9203305913416514, 0.17111162676609581, 0.3099058899296641, 0.511850565537845, 0.09246925495830251, 0.9465364964473476, 0.032988336316762595, 0.7901016760852443, 0.7695647338566394, 0.7105175812676662, 0.8515478904157118, 0.23170169373891344, 0.25490249579086893, 0.0, 0.165199605785089, 0.1777252969073094, 0.8005367731250659, 0.28567701201641854, 0.2979953110092241, 0.6822063632289819, 0.05407891678833676, 0.5726472069814955, 0.3195460422304928, 0.21168058871846443, 0.6928614273017742, 0.9736204477296693, 0.3598503556605408, 0.34312821803120785, 0.7092704372208299, 0.011381414426566904, 0.9102221466291244, 0.6984544695076208, 0.11119010448804739, 0.6953026636981811, 0.0193141458520957, 0.751288807804856, 0.22607959440414716, 0.25186316415289145, 0.10511884381739438, 0.5305967068168312, 0.6553544814517324, 0.6818394191649796, 0.8574909570089057, 0.6136321096807942, 0.571661877296645, 0.332428342846731, 0.2355018072920162, 0.027162422048595758, 0.0, 0.34518757270049055, 0.9244571767681422, 0.7093206078523145, 0.7654704240385107, 0.739014098053503, 0.04095801618368349, 0.6431880744901525, 0.6379903125033678, 0.4264229665699462, 0.25977281577413297, 0.2983092200080173, 0.33444057107722247, 0.7899360143450233, 0.30836983870827384, 0.22483261967587975, 0.5619491532720073, 0.16939254164568215, 0.19335869690677085, 0.2812389064540692, 0.09195088094608019, 0.40617323031465274, 0.8606867737341427, 0.7177564536133287, 0.3743284240577507, 0.5931942398894576, 0.20211973329575775, 0.80347386076912]"
binaria,"[True, False, False, True, False, True, False, True, True, True, True, False, False, False, False, False, True, False, False, True, False, True, False, False, True, True, False, False, True, False, True, True, False, True, False, True, False, False, False, True, True, True, True, True, True, False, False, False, False, False, True, True, True, True, False, True, True, False, False, False, False, True, False, False, True, False, False, False, False, False, True, True, False, True, False, True]"
