class,metric,value
0,presicion,0.9775280898876404
1,presicion,0.9905937683715461
macro avg,presicion,0.9840609291295932
weighted avg,presicion,0.9898419444140923
0,recall,0.8446601941747572
1,recall,0.998814463544754
macro avg,recall,0.9217373288597557
weighted avg,recall,0.9899441340782122
0,f1-score,0.90625
1,f1-score,0.9946871310507674
macro avg,f1-score,0.9504685655253837
weighted avg,f1-score,0.9895982905489635
