class,metric,value
0,presicion,0.7380952380952381
1,presicion,0.9759671746776084
macro avg,presicion,0.8570312063864233
weighted avg,presicion,0.9622795716228687
0,recall,0.6019417475728155
1,recall,0.9869590989922941
macro avg,recall,0.7944504232825548
weighted avg,recall,0.964804469273743
0,f1-score,0.6631016042780749
1,f1-score,0.9814323607427056
macro avg,f1-score,0.8222669825103902
weighted avg,f1-score,0.9631150043651318
