observacion,valor
k-folds,"[0.5609756097560976, 0.5365853658536586, 0.6341463414634146, 0.5609756097560976, 0.5, 0.5714285714285714, 0.5476190476190477, 0.47619047619047616, 0.5365853658536586, 0.5609756097560976]"
mean,0.548548199767712
