solucion,valor
continua,"[0.9760732812040872, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6416363593132011, 0.8749481039176676, 0.792181542948229, 1.0, 1.0, 0.8169082618843461, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7313152150169285, 1.0, 1.0, 0.9351548526657505, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9101492363725088, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1510265193155736, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8381222136042241, 1.0, 0.12370826691478341, 0.2704974849768217, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7083232366086512, 1.0, 0.4974616301236681]"
binaria,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]"
