mh,clasificador,metric,value
GWO,RandomForest,presicion,0.9964476021314388
GWO,RandomForest,recall,0.997628927089508
GWO,RandomForest,f1-score,0.9970379146919433
GWO,RandomForest,presicion,0.996443390634262
GWO,RandomForest,recall,0.996443390634262
GWO,RandomForest,f1-score,0.996443390634262
GWO,RandomForest,presicion,0.9958604376108812
GWO,RandomForest,recall,0.998221695317131
GWO,RandomForest,f1-score,0.9970396684428656
GWO,RandomForest,presicion,0.9964454976303316
GWO,RandomForest,recall,0.997036158861885
GWO,RandomForest,f1-score,0.9967407407407408
GWO,RandomForest,presicion,0.997022036926742
GWO,RandomForest,recall,0.992294013040901
GWO,RandomForest,f1-score,0.9946524064171124
GWO,RandomForest,presicion,0.9952634695085848
GWO,RandomForest,recall,0.996443390634262
GWO,RandomForest,f1-score,0.9958530805687204
GWO,RandomForest,presicion,0.995855535820012
GWO,RandomForest,recall,0.997036158861885
GWO,RandomForest,f1-score,0.9964454976303316
GWO,RandomForest,presicion,0.996443390634262
GWO,RandomForest,recall,0.996443390634262
GWO,RandomForest,f1-score,0.996443390634262
GWO,RandomForest,presicion,0.9952774498229044
GWO,RandomForest,recall,0.999407231772377
GWO,RandomForest,f1-score,0.997338065661047
GWO,RandomForest,presicion,0.9976303317535544
GWO,RandomForest,recall,0.998221695317131
GWO,RandomForest,f1-score,0.997925925925926
GWO,RandomForest,presicion,0.995260663507109
GWO,RandomForest,recall,0.995850622406639
GWO,RandomForest,f1-score,0.9955555555555556
GWO,RandomForest,presicion,0.995855535820012
GWO,RandomForest,recall,0.997036158861885
GWO,RandomForest,f1-score,0.9964454976303316
GWO,RandomForest,presicion,0.9946745562130176
GWO,RandomForest,recall,0.996443390634262
GWO,RandomForest,f1-score,0.995558187740598
GWO,RandomForest,presicion,0.9946839929119904
GWO,RandomForest,recall,0.998221695317131
GWO,RandomForest,f1-score,0.9964497041420118
GWO,RandomForest,presicion,0.995855535820012
GWO,RandomForest,recall,0.997036158861885
GWO,RandomForest,f1-score,0.9964454976303316
GWO,RandomForest,presicion,0.9935064935064936
GWO,RandomForest,recall,0.997628927089508
GWO,RandomForest,f1-score,0.9955634427684116
GWO,RandomForest,presicion,0.9952522255192878
GWO,RandomForest,recall,0.99407231772377
GWO,RandomForest,f1-score,0.994661921708185
GWO,RandomForest,presicion,0.9964476021314388
GWO,RandomForest,recall,0.997628927089508
GWO,RandomForest,f1-score,0.9970379146919433
GWO,RandomForest,presicion,0.998813056379822
GWO,RandomForest,recall,0.997628927089508
GWO,RandomForest,f1-score,0.998220640569395
GWO,RandomForest,presicion,0.9958579881656804
GWO,RandomForest,recall,0.997628927089508
GWO,RandomForest,f1-score,0.996742671009772
GWO,RandomForest,presicion,0.9994068801897984
GWO,RandomForest,recall,0.998814463544754
GWO,RandomForest,f1-score,0.9991105840498072
GWO,RandomForest,presicion,0.9941037735849056
GWO,RandomForest,recall,0.999407231772377
GWO,RandomForest,f1-score,0.9967484481229678
GWO,RandomForest,presicion,0.99644128113879
GWO,RandomForest,recall,0.995850622406639
GWO,RandomForest,f1-score,0.9961458642158316
GWO,RandomForest,presicion,0.9988116458704694
GWO,RandomForest,recall,0.996443390634262
GWO,RandomForest,f1-score,0.997626112759644
GWO,RandomForest,presicion,0.9946902654867256
GWO,RandomForest,recall,0.999407231772377
GWO,RandomForest,f1-score,0.997043169722058
GWO,RandomForest,presicion,0.9941002949852508
GWO,RandomForest,recall,0.998814463544754
GWO,RandomForest,f1-score,0.9964518036664696
GWO,RandomForest,presicion,0.9946808510638298
GWO,RandomForest,recall,0.997628927089508
GWO,RandomForest,f1-score,0.996152707901746
GWO,RandomForest,presicion,0.9929328621908128
GWO,RandomForest,recall,0.999407231772377
GWO,RandomForest,f1-score,0.9961595273264402
PSO,KNN,presicion,0.9705882352941176
PSO,KNN,recall,0.978067575577949
PSO,KNN,f1-score,0.9743135518157662
PSO,KNN,presicion,0.9684025746050322
PSO,KNN,recall,0.981031416716064
PSO,KNN,f1-score,0.974676089517079
PSO,KNN,presicion,0.9697146185206756
PSO,KNN,recall,0.986959098992294
PSO,KNN,f1-score,0.9782608695652174
PSO,KNN,presicion,0.9700879765395894
PSO,KNN,recall,0.980438648488441
PSO,KNN,f1-score,0.9752358490566038
PSO,KNN,presicion,0.9688967136150236
PSO,KNN,recall,0.978660343805572
PSO,KNN,f1-score,0.9737540548510764
PSO,KNN,presicion,0.9759671746776084
PSO,KNN,recall,0.986959098992294
PSO,KNN,f1-score,0.9814323607427056
PSO,KNN,presicion,0.9712778429073856
PSO,KNN,recall,0.98221695317131
PSO,KNN,f1-score,0.976716769820218
PSO,KNN,presicion,0.9666666666666668
PSO,KNN,recall,0.979845880260818
PSO,KNN,f1-score,0.973211657344716
PSO,KNN,presicion,0.971294669009959
PSO,KNN,recall,0.982809721398933
PSO,KNN,f1-score,0.9770182675309368
PSO,KNN,presicion,0.9604651162790696
PSO,KNN,recall,0.979253112033195
PSO,KNN,f1-score,0.9697681244496624
PSO,KNN,presicion,0.9736225087924972
PSO,KNN,recall,0.984588026081802
PSO,KNN,f1-score,0.979074565281462
PSO,KNN,presicion,0.9770182675309368
PSO,KNN,recall,0.982809721398933
PSO,KNN,f1-score,0.979905437352246
PSO,KNN,presicion,0.967479674796748
PSO,KNN,recall,0.9875518672199172
PSO,KNN,f1-score,0.9774127310061602
PSO,KNN,presicion,0.971764705882353
PSO,KNN,recall,0.979253112033195
PSO,KNN,f1-score,0.9754945379391792
PSO,KNN,presicion,0.9652375434530708
PSO,KNN,recall,0.9875518672199172
PSO,KNN,f1-score,0.9762672135950776
PSO,KNN,presicion,0.9671168526130358
PSO,KNN,recall,0.97628927089508
PSO,KNN,f1-score,0.9716814159292037
PSO,KNN,presicion,0.9648917495611468
PSO,KNN,recall,0.977474807350326
PSO,KNN,f1-score,0.9711425206124852
PSO,KNN,presicion,0.9680046538685282
PSO,KNN,recall,0.9863663307646712
PSO,KNN,f1-score,0.9770992366412212
PSO,KNN,presicion,0.9712272460364064
PSO,KNN,recall,0.980438648488441
PSO,KNN,f1-score,0.975811209439528
PSO,KNN,presicion,0.9660421545667448
PSO,KNN,recall,0.978067575577949
PSO,KNN,f1-score,0.9720176730486008
PSO,KNN,presicion,0.9667444574095684
PSO,KNN,recall,0.98221695317131
PSO,KNN,f1-score,0.9744192884445751
PSO,KNN,presicion,0.966259453170448
PSO,KNN,recall,0.984588026081802
PSO,KNN,f1-score,0.9753376394597768
PSO,KNN,presicion,0.9656777196044212
PSO,KNN,recall,0.983995257854179
PSO,KNN,f1-score,0.9747504403992954
PSO,KNN,presicion,0.9666080843585236
PSO,KNN,recall,0.978067575577949
PSO,KNN,f1-score,0.9723040659988216
PSO,KNN,presicion,0.967251461988304
PSO,KNN,recall,0.980438648488441
PSO,KNN,f1-score,0.9738004121283486
PSO,KNN,presicion,0.9729411764705882
PSO,KNN,recall,0.980438648488441
PSO,KNN,f1-score,0.9766755240625924
PSO,KNN,presicion,0.9695550351288056
PSO,KNN,recall,0.981624184943687
PSO,KNN,f1-score,0.9755522827687776
PSO,KNN,presicion,0.971294669009959
PSO,KNN,recall,0.982809721398933
PSO,KNN,f1-score,0.9770182675309368
PSO,KNN,presicion,0.9806678383128296
PSO,KNN,recall,0.992294013040901
PSO,KNN,f1-score,0.986446670595168
PSO,KNN,presicion,0.9700704225352113
PSO,KNN,recall,0.979845880260818
PSO,KNN,f1-score,0.9749336478914774
PSO,KNN,presicion,0.970691676436108
PSO,KNN,recall,0.981624184943687
PSO,KNN,f1-score,0.9761273209549072
PSO,LightGBM,presicion,0.9970414201183432
PSO,LightGBM,recall,0.998814463544754
PSO,LightGBM,f1-score,0.9979271542789458
PSO,LightGBM,presicion,0.9964497041420118
PSO,LightGBM,recall,0.998221695317131
PSO,LightGBM,f1-score,0.9973349126443588
PSO,LightGBM,presicion,0.9952718676122932
PSO,LightGBM,recall,0.998221695317131
PSO,LightGBM,f1-score,0.9967445989937852
PSO,LightGBM,presicion,0.9946902654867256
PSO,LightGBM,recall,0.999407231772377
PSO,LightGBM,f1-score,0.997043169722058
PSO,LightGBM,presicion,0.9952746603662138
PSO,LightGBM,recall,0.998814463544754
PSO,LightGBM,f1-score,0.9970414201183432
PSO,LightGBM,presicion,0.9958677685950412
PSO,LightGBM,recall,1.0
PSO,LightGBM,f1-score,0.9979296066252588
PSO,LightGBM,presicion,0.9952746603662138
PSO,LightGBM,recall,0.998814463544754
PSO,LightGBM,f1-score,0.9970414201183432
PSO,LightGBM,presicion,0.99645390070922
PSO,LightGBM,recall,0.999407231772377
PSO,LightGBM,f1-score,0.9979283811778632
PSO,LightGBM,presicion,0.9958604376108812
PSO,LightGBM,recall,0.998221695317131
PSO,LightGBM,f1-score,0.9970396684428656
PSO,LightGBM,presicion,0.9964559952746604
PSO,LightGBM,recall,1.0
PSO,LightGBM,f1-score,0.998224852071006
PSO,LightGBM,presicion,0.9952802359882006
PSO,LightGBM,recall,1.0
PSO,LightGBM,f1-score,0.9976345357776464
PSO,LightGBM,presicion,0.9964497041420118
PSO,LightGBM,recall,0.998221695317131
PSO,LightGBM,f1-score,0.9973349126443588
PSO,LightGBM,presicion,0.9958677685950412
PSO,LightGBM,recall,1.0
PSO,LightGBM,f1-score,0.9979296066252588
PSO,LightGBM,presicion,0.9970414201183432
PSO,LightGBM,recall,0.998814463544754
PSO,LightGBM,f1-score,0.9979271542789458
PSO,LightGBM,presicion,0.9952746603662138
PSO,LightGBM,recall,0.998814463544754
PSO,LightGBM,f1-score,0.9970414201183432
PSO,LightGBM,presicion,0.9958677685950412
PSO,LightGBM,recall,1.0
PSO,LightGBM,f1-score,0.9979296066252588
PSO,LightGBM,presicion,0.9970414201183432
PSO,LightGBM,recall,0.998814463544754
PSO,LightGBM,f1-score,0.9979271542789458
PSO,LightGBM,presicion,0.9964497041420118
PSO,LightGBM,recall,0.998221695317131
PSO,LightGBM,f1-score,0.9973349126443588
PSO,LightGBM,presicion,0.9970449172576832
PSO,LightGBM,recall,1.0
PSO,LightGBM,f1-score,0.9985202722699024
PSO,LightGBM,presicion,0.993510324483776
PSO,LightGBM,recall,0.998221695317131
PSO,LightGBM,f1-score,0.9958604376108812
PSO,LightGBM,presicion,0.9958579881656804
PSO,LightGBM,recall,0.997628927089508
PSO,LightGBM,f1-score,0.996742671009772
PSO,LightGBM,presicion,0.9958628841607564
PSO,LightGBM,recall,0.998814463544754
PSO,LightGBM,f1-score,0.9973364900858244
PSO,LightGBM,presicion,0.9970449172576832
PSO,LightGBM,recall,1.0
PSO,LightGBM,f1-score,0.9985202722699024
PSO,LightGBM,presicion,0.9952774498229044
PSO,LightGBM,recall,0.999407231772377
PSO,LightGBM,f1-score,0.997338065661047
PSO,LightGBM,presicion,0.9958628841607564
PSO,LightGBM,recall,0.998814463544754
PSO,LightGBM,f1-score,0.9973364900858244
PSO,LightGBM,presicion,0.9964518036664696
PSO,LightGBM,recall,0.998814463544754
PSO,LightGBM,f1-score,0.9976317347542925
PSO,LightGBM,presicion,0.997043169722058
PSO,LightGBM,recall,0.999407231772377
PSO,LightGBM,f1-score,0.9982238010657194
PSO,LightGBM,presicion,0.9958604376108812
PSO,LightGBM,recall,0.998221695317131
PSO,LightGBM,f1-score,0.9970396684428656
PSO,LightGBM,presicion,0.99645390070922
PSO,LightGBM,recall,0.999407231772377
PSO,LightGBM,f1-score,0.9979283811778632
PSO,LightGBM,presicion,0.9964497041420118
PSO,LightGBM,recall,0.998221695317131
PSO,LightGBM,f1-score,0.9973349126443588
PSO,LightGBM,presicion,0.995855535820012
PSO,LightGBM,recall,0.997036158861885
PSO,LightGBM,f1-score,0.9964454976303316
PSO,RandomForest,presicion,0.9750869061413672
PSO,RandomForest,recall,0.997628927089508
PSO,RandomForest,f1-score,0.9862291239378844
PSO,RandomForest,presicion,0.984182776801406
PSO,RandomForest,recall,0.995850622406639
PSO,RandomForest,f1-score,0.9899823217442546
PSO,RandomForest,presicion,0.9923439340400472
PSO,RandomForest,recall,0.998814463544754
PSO,RandomForest,f1-score,0.9955686853766618
PSO,RandomForest,presicion,0.991764705882353
PSO,RandomForest,recall,0.999407231772377
PSO,RandomForest,f1-score,0.995571302037201
PSO,RandomForest,presicion,0.9923394225103124
PSO,RandomForest,recall,0.998221695317131
PSO,RandomForest,f1-score,0.9952718676122932
PSO,RandomForest,presicion,0.9882491186839012
PSO,RandomForest,recall,0.997036158861885
PSO,RandomForest,f1-score,0.9926231926822072
PSO,RandomForest,presicion,0.9940968122786304
PSO,RandomForest,recall,0.998221695317131
PSO,RandomForest,f1-score,0.9961549837326236
PSO,RandomForest,presicion,0.9923349056603774
PSO,RandomForest,recall,0.997628927089508
PSO,RandomForest,f1-score,0.9949748743718592
PSO,RandomForest,presicion,0.9911816578483243
PSO,RandomForest,recall,0.999407231772377
PSO,RandomForest,f1-score,0.9952774498229044
PSO,RandomForest,presicion,0.9946777054997044
PSO,RandomForest,recall,0.997036158861885
PSO,RandomForest,f1-score,0.995855535820012
PSO,RandomForest,presicion,0.992330383480826
PSO,RandomForest,recall,0.997036158861885
PSO,RandomForest,f1-score,0.9946777054997044
PSO,RandomForest,presicion,0.9870967741935484
PSO,RandomForest,recall,0.997628927089508
PSO,RandomForest,f1-score,0.9923349056603774
PSO,RandomForest,presicion,0.9929245283018868
PSO,RandomForest,recall,0.998221695317131
PSO,RandomForest,f1-score,0.9955660656222288
PSO,RandomForest,presicion,0.990593768371546
PSO,RandomForest,recall,0.998814463544754
PSO,RandomForest,f1-score,0.9946871310507674
PSO,RandomForest,presicion,0.9958579881656804
PSO,RandomForest,recall,0.997628927089508
PSO,RandomForest,f1-score,0.996742671009772
PSO,RandomForest,presicion,0.9750290360046456
PSO,RandomForest,recall,0.995257854179016
PSO,RandomForest,f1-score,0.9850396010560282
PSO,RandomForest,presicion,0.987676056338028
PSO,RandomForest,recall,0.997628927089508
PSO,RandomForest,f1-score,0.9926275434974934
PSO,RandomForest,presicion,0.9911608721272834
PSO,RandomForest,recall,0.997036158861885
PSO,RandomForest,f1-score,0.9940898345153664
PSO,RandomForest,presicion,0.987081620669407
PSO,RandomForest,recall,0.996443390634262
PSO,RandomForest,f1-score,0.991740412979351
PSO,RandomForest,presicion,0.9946871310507674
PSO,RandomForest,recall,0.998814463544754
PSO,RandomForest,f1-score,0.9967465246968352
PSO,RandomForest,presicion,0.9935179728933412
PSO,RandomForest,recall,0.999407231772377
PSO,RandomForest,f1-score,0.99645390070922
PSO,RandomForest,presicion,0.9946871310507674
PSO,RandomForest,recall,0.998814463544754
PSO,RandomForest,f1-score,0.9967465246968352
PSO,RandomForest,presicion,0.9894304169113328
PSO,RandomForest,recall,0.998814463544754
PSO,RandomForest,f1-score,0.9941002949852508
PSO,RandomForest,presicion,0.9929119905493208
PSO,RandomForest,recall,0.996443390634262
PSO,RandomForest,f1-score,0.9946745562130176
PSO,RandomForest,presicion,0.9888300999412112
PSO,RandomForest,recall,0.997036158861885
PSO,RandomForest,f1-score,0.9929161747343566
PSO,RandomForest,presicion,0.9929328621908128
PSO,RandomForest,recall,0.999407231772377
PSO,RandomForest,f1-score,0.9961595273264402
PSO,RandomForest,presicion,0.9894242068155112
PSO,RandomForest,recall,0.998221695317131
PSO,RandomForest,f1-score,0.993803481853054
PSO,RandomForest,presicion,0.9923349056603774
PSO,RandomForest,recall,0.997628927089508
PSO,RandomForest,f1-score,0.9949748743718592
PSO,RandomForest,presicion,0.977855477855478
PSO,RandomForest,recall,0.994665085951393
PSO,RandomForest,f1-score,0.9861886570672936
PSO,RandomForest,presicion,0.9923394225103124
PSO,RandomForest,recall,0.998221695317131
PSO,RandomForest,f1-score,0.9952718676122932
PSO,RandomForest,presicion,0.9865023474178404
PSO,RandomForest,recall,0.996443390634262
PSO,RandomForest,f1-score,0.9914479504570924
WOA,KNN,presicion,0.9622969837587008
WOA,KNN,recall,0.983402489626556
WOA,KNN,f1-score,0.97273526824978
WOA,KNN,presicion,0.9660620245757752
WOA,KNN,recall,0.978660343805572
WOA,KNN,f1-score,0.9723203769140164
WOA,KNN,presicion,0.9578278451761988
WOA,KNN,recall,0.982809721398933
WOA,KNN,f1-score,0.9701579871269748
WOA,KNN,presicion,0.9677985948477752
WOA,KNN,recall,0.979845880260818
WOA,KNN,f1-score,0.9737849779086892
WOA,KNN,presicion,0.9696793002915453
WOA,KNN,recall,0.985773562537048
WOA,KNN,f1-score,0.977660199882422
WOA,KNN,presicion,0.9736379613356766
WOA,KNN,recall,0.9851807943094252
WOA,KNN,f1-score,0.9793753682969948
WOA,KNN,presicion,0.96461716937355
WOA,KNN,recall,0.985773562537048
WOA,KNN,f1-score,0.9750806215186162
WOA,KNN,presicion,0.9707259953161592
WOA,KNN,recall,0.982809721398933
WOA,KNN,f1-score,0.9767304860088364
WOA,KNN,presicion,0.9678925861062464
WOA,KNN,recall,0.982809721398933
WOA,KNN,f1-score,0.9752941176470588
WOA,KNN,presicion,0.977061376317421
WOA,KNN,recall,0.9342027267338472
WOA,KNN,f1-score,0.9551515151515152
WOA,KNN,presicion,0.977061376317421
WOA,KNN,recall,0.9342027267338472
WOA,KNN,f1-score,0.9551515151515152
WOA,KNN,presicion,0.965055329062318
WOA,KNN,recall,0.98221695317131
WOA,KNN,f1-score,0.973560517038778
WOA,KNN,presicion,0.9424581005586592
WOA,KNN,recall,1.0
WOA,KNN,f1-score,0.9703767615760712
WOA,KNN,presicion,0.9686046511627908
WOA,KNN,recall,0.9875518672199172
WOA,KNN,f1-score,0.9779864983856764
WOA,KNN,presicion,0.977061376317421
WOA,KNN,recall,0.9342027267338472
WOA,KNN,f1-score,0.9551515151515152
WOA,KNN,presicion,0.9793510324483776
WOA,KNN,recall,0.983995257854179
WOA,KNN,f1-score,0.9816676522767592
WOA,KNN,presicion,0.958864426419467
WOA,KNN,recall,0.981031416716064
WOA,KNN,f1-score,0.9698212716085556
WOA,KNN,presicion,0.9622969837587008
WOA,KNN,recall,0.983402489626556
WOA,KNN,f1-score,0.97273526824978
WOA,KNN,presicion,0.9689331770222744
WOA,KNN,recall,0.979845880260818
WOA,KNN,f1-score,0.9743589743589745
WOA,KNN,presicion,0.967873831775701
WOA,KNN,recall,0.98221695317131
WOA,KNN,f1-score,0.9749926448955576
WOA,KNN,presicion,0.9634994206257242
WOA,KNN,recall,0.985773562537048
WOA,KNN,f1-score,0.9745092294169352
WOA,KNN,presicion,0.9777647747220596
WOA,KNN,recall,0.990515708358032
WOA,KNN,f1-score,0.9840989399293286
WOA,KNN,presicion,0.9611819235225956
WOA,KNN,recall,0.983402489626556
WOA,KNN,f1-score,0.9721652505127454
WOA,KNN,presicion,0.977061376317421
WOA,KNN,recall,0.9342027267338472
WOA,KNN,f1-score,0.9551515151515152
WOA,KNN,presicion,0.9823943661971832
WOA,KNN,recall,0.992294013040901
WOA,KNN,f1-score,0.9873193748156884
WOA,KNN,presicion,0.9644935972060537
WOA,KNN,recall,0.98221695317131
WOA,KNN,f1-score,0.9732745961820852
WOA,KNN,presicion,0.977790765634132
WOA,KNN,recall,0.991701244813278
WOA,KNN,f1-score,0.9846968805179518
WOA,KNN,presicion,0.9673278879813302
WOA,KNN,recall,0.982809721398933
WOA,KNN,f1-score,0.9750073507791824
WOA,KNN,presicion,0.963308095515434
WOA,KNN,recall,0.980438648488441
WOA,KNN,f1-score,0.9717978848413632
