mh,clasificador,metric,value
WOA,KNN,recall,0.694991971731286
WOA,KNN,f1-score,0.7266372980910425
WOA,KNN,presicion,0.9002877878803572
WOA,KNN,recall,0.8113846029891634
WOA,KNN,f1-score,0.849491297401833
WOA,KNN,presicion,0.7928744703064545
WOA,KNN,recall,0.7195602005052917
WOA,KNN,f1-score,0.7500735077918259
WOA,KNN,presicion,0.7556266504974429
WOA,KNN,recall,0.6843940815257739
WOA,KNN,f1-score,0.7131716696934088
WOA,KNN,presicion,0.7853648944276479
WOA,KNN,recall,0.7004391088909478
WOA,KNN,f1-score,0.7342080574510161
WOA,KNN,presicion,0.7893628262980522
WOA,KNN,recall,0.7332341549599737
WOA,KNN,f1-score,0.7577518608446443
WOA,LightGBM,presicion,0.993471079810524
WOA,LightGBM,recall,0.9754317712259944
WOA,LightGBM,f1-score,0.9842604153843448
WOA,LightGBM,presicion,0.9685147755784778
WOA,LightGBM,recall,0.9642411127928592
WOA,LightGBM,f1-score,0.9663667570009034
WOA,LightGBM,presicion,0.993471079810524
WOA,LightGBM,recall,0.9754317712259944
WOA,LightGBM,f1-score,0.9842604153843448
WOA,LightGBM,presicion,0.9976401179941004
WOA,LightGBM,recall,0.9611650485436892
WOA,LightGBM,f1-score,0.978615247686803
WOA,LightGBM,presicion,0.9877273604477252
WOA,LightGBM,recall,0.9654266492481052
WOA,LightGBM,f1-score,0.9762801853414196
WOA,LightGBM,presicion,0.9985224586288416
WOA,LightGBM,recall,0.9757281553398058
WOA,LightGBM,f1-score,0.9868223251896776
WOA,LightGBM,presicion,0.9938165680473372
WOA,LightGBM,recall,0.9802861401580332
WOA,LightGBM,f1-score,0.9869444270208058
WOA,LightGBM,presicion,0.9985224586288416
WOA,LightGBM,recall,0.9757281553398058
WOA,LightGBM,f1-score,0.9868223251896776
WOA,LightGBM,presicion,0.9938165680473372
WOA,LightGBM,recall,0.9802861401580332
WOA,LightGBM,f1-score,0.9869444270208058
WOA,LightGBM,presicion,0.9924303915781189
WOA,LightGBM,recall,0.9608686644298778
WOA,LightGBM,f1-score,0.9760559675038905
WOA,LightGBM,presicion,0.992081974848626
WOA,LightGBM,recall,0.956014295497839
WOA,LightGBM,f1-score,0.9732690596085036
WOA,LightGBM,presicion,0.982329811357167
WOA,LightGBM,recall,0.9602758962022548
WOA,LightGBM,f1-score,0.9710091154172906
WOA,LightGBM,presicion,0.9979338842975208
WOA,LightGBM,recall,0.9660194174757282
WOA,LightGBM,f1-score,0.9813768636141368
WOA,LightGBM,presicion,0.9982279976373302
WOA,LightGBM,recall,0.970873786407767
WOA,LightGBM,f1-score,0.984112426035503
WOA,LightGBM,presicion,0.9889148772781364
WOA,LightGBM,recall,0.9799897560442216
WOA,LightGBM,f1-score,0.9844054920546418
WOA,LightGBM,presicion,0.9774325155756262
WOA,LightGBM,recall,0.9599795120884432
WOA,LightGBM,f1-score,0.9685208307686896
WOA,LightGBM,presicion,0.9753002684753428
WOA,LightGBM,recall,0.983954972634826
WOA,LightGBM,f1-score,0.9795829911488274
WOA,LightGBM,presicion,0.9976401179941004
WOA,LightGBM,recall,0.9611650485436892
WOA,LightGBM,f1-score,0.978615247686803
WOA,LightGBM,presicion,0.9885207100591716
WOA,LightGBM,recall,0.9751353871121828
WOA,LightGBM,f1-score,0.9817221978291282
WOA,LightGBM,presicion,0.9889148772781364
WOA,LightGBM,recall,0.9799897560442216
WOA,LightGBM,f1-score,0.9844054920546418
WOA,LightGBM,presicion,0.983224852071006
WOA,LightGBM,recall,0.9699846340663324
WOA,LightGBM,f1-score,0.9764999686374504
WOA,LightGBM,presicion,0.9931249095382836
WOA,LightGBM,recall,0.9705774022939556
WOA,LightGBM,f1-score,0.9815512552655484
WOA,LightGBM,presicion,0.9979338842975208
WOA,LightGBM,recall,0.9660194174757282
WOA,LightGBM,f1-score,0.9813768636141368
WOA,LightGBM,presicion,0.9985224586288416
WOA,LightGBM,recall,0.9757281553398058
WOA,LightGBM,f1-score,0.9868223251896776
WOA,LightGBM,presicion,0.9982279976373302
WOA,LightGBM,recall,0.970873786407767
WOA,LightGBM,f1-score,0.984112426035503
WOA,LightGBM,presicion,0.9827787036539256
WOA,LightGBM,recall,0.9651302651342936
WOA,LightGBM,f1-score,0.973767358973908
WOA,LightGBM,presicion,0.9985224586288416
WOA,LightGBM,recall,0.9757281553398058
WOA,LightGBM,f1-score,0.9868223251896776
WOA,LightGBM,presicion,0.9931249095382836
WOA,LightGBM,recall,0.9705774022939556
WOA,LightGBM,f1-score,0.9815512552655484
WOA,LightGBM,presicion,0.9938165680473372
WOA,LightGBM,recall,0.9802861401580332
WOA,LightGBM,f1-score,0.9869444270208058
WOA,LightGBM,presicion,0.9985224586288416
WOA,LightGBM,recall,0.9757281553398058
WOA,LightGBM,f1-score,0.9868223251896776
WOA,LightGBM,presicion,0.9889148772781364
WOA,LightGBM,recall,0.9799897560442216
WOA,LightGBM,f1-score,0.9844054920546418
WOA,RandomForest,presicion,0.958484014526046
WOA,RandomForest,recall,0.8480326425377387
WOA,RandomForest,f1-score,0.8947058823529412
WOA,RandomForest,presicion,0.9074365741529032
WOA,RandomForest,recall,0.9406742594713428
WOA,RandomForest,f1-score,0.9233007360309616
WOA,RandomForest,presicion,0.9037999799473354
WOA,RandomForest,recall,0.9403778753575314
WOA,RandomForest,f1-score,0.9211696833575548
WOA,RandomForest,presicion,0.8943234968263758
WOA,RandomForest,recall,0.9158096465835256
WOA,RandomForest,f1-score,0.9047360283242952
WOA,RandomForest,presicion,0.9612364461203938
WOA,RandomForest,recall,0.867450118265894
WOA,RandomForest,f1-score,0.9083320530547448
WOA,RandomForest,presicion,0.9626822362520444
WOA,RandomForest,recall,0.95423599081497
WOA,RandomForest,f1-score,0.9584146454790446
WOA,RandomForest,presicion,0.9484207083077364
WOA,RandomForest,recall,0.823464413763733
WOA,RandomForest,f1-score,0.8745126054908663
WOA,RandomForest,presicion,0.8965823635220944
WOA,RandomForest,recall,0.8159425878073907
WOA,RandomForest,f1-score,0.8510395862139601
WOA,RandomForest,presicion,0.9818002269557607
WOA,RandomForest,recall,0.8200919654007517
WOA,RandomForest,f1-score,0.8826634466103157
WOA,RandomForest,presicion,0.9422131922131922
WOA,RandomForest,recall,0.8231680296499215
WOA,RandomForest,f1-score,0.8722131187005151
WOA,RandomForest,presicion,0.9369388161450284
WOA,RandomForest,recall,0.7652119865792669
WOA,RandomForest,f1-score,0.8274618723938996
WOA,RandomForest,presicion,0.93093853820598
WOA,RandomForest,recall,0.7985998008759158
WOA,RandomForest,f1-score,0.8511904256961611
WOA,RandomForest,presicion,0.9449005886365358
WOA,RandomForest,recall,0.8040469380355776
WOA,RandomForest,f1-score,0.8595302434763621
WOA,RandomForest,presicion,0.941092530657748
WOA,RandomForest,recall,0.7846294623074223
WOA,RandomForest,f1-score,0.8438633952995032
WOA,RandomForest,presicion,0.958541592675046
WOA,RandomForest,recall,0.8046397062632006
WOA,RandomForest,f1-score,0.8641366223908918
WOA,RandomForest,presicion,0.9652694066004048
WOA,RandomForest,recall,0.853183395583589
WOA,RandomForest,f1-score,0.9005555555555556
WOA,RandomForest,presicion,0.9627017496270176
WOA,RandomForest,recall,0.8337659198554337
WOA,RandomForest,f1-score,0.8864637859203077
WOA,RandomForest,presicion,0.9686987156335344
WOA,RandomForest,recall,0.92570254545036
WOA,RandomForest,f1-score,0.946024509094418
WOA,RandomForest,presicion,0.9323777857656362
WOA,RandomForest,recall,0.8322839992863762
WOA,RandomForest,f1-score,0.8748900797927243
WOA,RandomForest,presicion,0.9342086760880264
WOA,RandomForest,recall,0.7843330781936108
WOA,RandomForest,f1-score,0.8416366124910879
WOA,RandomForest,presicion,0.9383720930232556
WOA,RandomForest,recall,0.8037505539217661
WOA,RandomForest,f1-score,0.857264285871828
WOA,RandomForest,presicion,0.9095084070313352
WOA,RandomForest,recall,0.8453651855134352
WOA,RandomForest,f1-score,0.8743171701001249
WOA,RandomForest,presicion,0.9524374942104776
WOA,RandomForest,recall,0.8091976910814279
WOA,RandomForest,f1-score,0.8656376241947811
WOA,RandomForest,presicion,0.9484207083077364
WOA,RandomForest,recall,0.823464413763733
WOA,RandomForest,f1-score,0.8745126054908663
WOA,RandomForest,presicion,0.8978752111399497
WOA,RandomForest,recall,0.9446394760619472
WOA,RandomForest,f1-score,0.9197482810481225
WOA,RandomForest,presicion,0.94207445686564
WOA,RandomForest,recall,0.7894838312394611
WOA,RandomForest,f1-score,0.8478469414130059
WOA,RandomForest,presicion,0.958484014526046
WOA,RandomForest,recall,0.8480326425377387
WOA,RandomForest,f1-score,0.8947058823529412
WOA,RandomForest,presicion,0.9507887145814744
WOA,RandomForest,recall,0.7994889532173503
WOA,RandomForest,f1-score,0.8579610143177505
WOA,RandomForest,presicion,0.9427300508368082
WOA,RandomForest,recall,0.8568522280603819
WOA,RandomForest,f1-score,0.8945508100147276
WOA,RandomForest,presicion,0.906764124089352
WOA,RandomForest,recall,0.8881653535603502
WOA,RandomForest,f1-score,0.8972141364794848
WOA,RandomForest,presicion,0.9249704142011834
WOA,RandomForest,recall,0.9133263505619788
WOA,RandomForest,f1-score,0.9190554475289958
