class,metric,value
0,presicion,0.6904761904761905
1,presicion,0.9736225087924971
macro avg,presicion,0.8320493496343437
weighted avg,presicion,0.9573297318167544
0,recall,0.5631067961165048
1,recall,0.9845880260818021
macro avg,recall,0.7738474110991534
weighted avg,recall,0.9603351955307262
0,f1-score,0.6203208556149733
1,f1-score,0.9790745652814619
macro avg,f1-score,0.7996977104482176
weighted avg,f1-score,0.9584311953956249
