class,metric,value
0,presicion,0.5833333333333334
1,presicion,0.9644935972060535
macro avg,presicion,0.7739134652696935
weighted avg,presicion,0.9425609116312545
0,recall,0.4077669902912621
1,recall,0.98221695317131
macro avg,recall,0.694991971731286
weighted avg,recall,0.9491620111731843
0,f1-score,0.48
1,f1-score,0.9732745961820851
macro avg,f1-score,0.7266372980910425
weighted avg,f1-score,0.9448906389716076
