solucion,valor
continua,"[0.21612461652351492, 0.4999933539457943, 0.873600695493332, 0.3481782459246973, 0.6296228304211028, 0.3552118389678525, 0.553725880576704, 0.6987106871224493, 0.29768890878917376, 0.7227969322196097, 0.7124398072328888, 0.5951641355759852, 0.7080070272681535, 0.36533820383088844, 0.6890874659989167, 0.4051248084792847, 0.22055025026778344, 0.4235299232526968, 0.5636532277949637, 0.3884717496033086, 0.5338758020003712, 0.40969781271066, 0.9623984361921509, 0.3396147191906062, 0.3464870829388668, 0.35453281838531464, 0.39858188236686243, 0.5552291306433866, 0.261492121046304, 0.4520401455541152, 0.5418415591263727, 0.392974524281014, 0.973871189243207, 0.5145983967296723, 0.5492296567884914, 0.4663516015563869, 0.33355600343917, 0.7552714448682049, 0.15965172368179728, 0.188934188737261, 0.6361933778884838, 0.21457888164799874, 0.3514252195348777, 0.5621846720638306, 0.5645394037727056, 0.4120786062225488, 0.6615119916087195, 0.536411564758463, 0.6350295597934906, 0.550488564769633, 0.07423800520589618, 0.2706912672302801, 0.11106083129771255, 0.1484112984713368, 0.2799474807488834, 0.1794679008366169, 0.15415394437074662, 0.057429482116390325, 0.7516241211435154, 0.31527174714007566, 0.4985108871745107, 0.8914648287761197, 0.9846317973166752, 0.44556266251023635, 0.25814363151068037, 0.49096034579281, 0.3414643476233969, 0.1590720428715549, 0.32303447330566576, 0.8899902693663859, 0.9250430176121842, 0.5410855712805344, 0.13573751718977953, 0.8288619853273215, 0.5738927700423531, 0.5596305670135135]"
binaria,"[False, False, True, False, True, False, True, True, False, True, True, True, True, False, True, False, False, False, True, False, True, False, True, False, False, False, False, True, False, False, True, False, True, True, True, False, False, True, False, False, True, False, False, True, True, False, True, True, True, True, False, False, False, False, False, False, False, False, True, False, False, True, True, False, False, False, False, False, False, True, True, True, False, True, True, True]"
