class,metric,value
0,presicion,0.8141592920353983
1,presicion,0.9934406678592725
macro avg,presicion,0.9037999799473354
weighted avg,presicion,0.9831244769599099
0,recall,0.8932038834951457
1,recall,0.9875518672199171
macro avg,recall,0.9403778753575314
weighted avg,recall,0.982122905027933
0,f1-score,0.8518518518518519
1,f1-score,0.990487514863258
macro avg,f1-score,0.9211696833575549
weighted avg,f1-score,0.982510155483272
