class,metric,value
0,presicion,0.625
1,presicion,0.9634994206257242
macro avg,presicion,0.7942497103128621
weighted avg,presicion,0.9440215210031266
0,recall,0.3883495145631068
1,recall,0.9857735625370481
macro avg,recall,0.6870615385500775
weighted avg,recall,0.9513966480446927
0,f1-score,0.47904191616766467
1,f1-score,0.9745092294169353
macro avg,f1-score,0.7267755727923
weighted avg,f1-score,0.9459990991014745
