class,metric,value
0,presicion,0.9529411764705882
1,presicion,0.9870967741935484
macro avg,presicion,0.9700189753320683
weighted avg,presicion,0.985131396224015
0,recall,0.7864077669902912
1,recall,0.997628927089508
macro avg,recall,0.8920183470398997
weighted avg,recall,0.9854748603351955
0,f1-score,0.8617021276595744
1,f1-score,0.9923349056603774
macro avg,f1-score,0.9270185166599759
weighted avg,f1-score,0.9848180474849122
