class,metric,value
0,presicion,0.5813953488372093
1,presicion,0.9688967136150235
macro avg,presicion,0.7751460312261165
weighted avg,presicion,0.9465991490495963
0,recall,0.4854368932038835
1,recall,0.978660343805572
macro avg,recall,0.7320486185047277
weighted avg,recall,0.9502793296089386
0,f1-score,0.5291005291005291
1,f1-score,0.9737540548510764
macro avg,f1-score,0.7514272919758027
weighted avg,f1-score,0.9481678463861007
