solucion,valor
continua,"[0.38148821470110095, 0.08386316959357759, 0.8010489404233854, 0.44324944235414576, 0.1328218049992461, 0.49660276433426187, 0.6851570027470378, 0.31410647513447343, 0.7397723041978433, 0.24008561377455115, 0.18018137925478966, 0.2636490656244569, 0.13805098259831639, 0.6013558329876747, 0.5897077908978495, 0.5977763608363078, 0.6905030937719284, 0.2837623702296649, 0.5179718403177099, 0.647278354610561, 0.15981225541972738, 0.05174144653945205, 0.7258461292330112, 0.2661030163433709, 0.6554788438631919, 0.38778684324796114, 0.8757970212300282, 0.28419894626359515, 0.28100673197312787, 0.21499189430157645, 0.5179259715636948, 0.42670305455557433, 0.6243782816000542, 0.5373824029652671, 0.5193518487488195, 0.8182906009195767, 0.9352381338770899, 0.4775668310166025, 0.3134791628419972, 0.1284850806054324, 0.5522462846753469, 0.44041793032355697, 0.10544526699317157, 0.3201411200505521, 0.9430922887351825, 0.2384654673416589, 0.6023844042745075, 0.14280343688041713, 0.7554601365064018, 0.24376346872544832, 0.046488194694195045, 0.300652417219469, 0.6720981744849371, 0.5972403483253971, 0.7591960462115224, 0.06171066452851611, 0.20886908501347126, 0.3339411016103243, 0.2981975325766427, 0.40085701229000525, 0.8565601224525048, 0.5968079100273382, 0.49340323135555886, 0.5188061280609827, 0.910490218103655, 0.14111009591403406, 0.40085690332886803, 0.14095780611877645, 0.4960964369655932, 0.3416503686714122, 0.6247892731707779, 0.6186854770695331, 0.11719746238957021, 0.6756719917424346, 0.5957764344980422, 0.20983450109218607]"
binaria,"[False, False, True, False, False, False, True, False, True, False, False, False, False, True, True, True, True, False, True, True, False, False, True, False, True, False, True, False, False, False, True, False, True, True, True, True, True, False, False, False, True, False, False, False, True, False, True, False, True, False, False, False, True, True, True, False, False, False, False, False, True, True, False, True, True, False, False, False, False, False, True, True, False, True, True, False]"
