class,metric,value
0,presicion,0.9607843137254902
1,presicion,0.9970379146919431
macro avg,presicion,0.9789111142087167
weighted avg,presicion,0.994951813630745
0,recall,0.9514563106796117
1,recall,0.997628927089508
macro avg,recall,0.9745426188845598
weighted avg,recall,0.9949720670391061
0,f1-score,0.9560975609756097
1,f1-score,0.9973333333333333
macro avg,f1-score,0.9767154471544715
weighted avg,f1-score,0.9949605486669392
