class,metric,value
0,presicion,0.9130434782608695
1,presicion,0.9767576990122022
macro avg,presicion,0.9449005886365358
weighted avg,presicion,0.9730914617287456
0,recall,0.6116504854368932
1,recall,0.996443390634262
macro avg,recall,0.8040469380355776
weighted avg,recall,0.9743016759776536
0,f1-score,0.7325581395348837
1,f1-score,0.9865023474178404
macro avg,f1-score,0.8595302434763621
weighted avg,f1-score,0.9718899153441284
