solucion,valor
continua,"[0.0, 0.43087361093280774, 0.0, 0.09935025611317527, 0.0, 0.5342991418971834, 0.0, 0.0, 0.0, 0.0, 0.12722366717546507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34903173818113387, 0.0, 0.15483867308068394, 0.19541414386709127, 0.039457409754289775, 0.0, 0.1302242067615265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09552391775459375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1023117063225818, 0.0, 0.3071396825003346, 0.058257573322400315, 0.0, 0.2685688934665544, 0.06878578051397181, 0.16701071611036045, 0.29934679275496673, 0.033121374689159606, 0.11496208708230568, 0.3731931065725964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03824968121193764, 0.0, 0.0, 0.3031055462834775, 0.4659534368427999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15445092482980954, 0.0, 0.018348035382324247, 0.11722568792871464, 0.0, 0.0, 0.025022336043290544]"
binaria,"[False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
