class,metric,value
0,presicion,0.6881720430107527
1,presicion,0.9770182675309369
macro avg,presicion,0.8325951552708448
weighted avg,presicion,0.9603975071255857
0,recall,0.6213592233009708
1,recall,0.982809721398933
macro avg,recall,0.8020844723499518
weighted avg,recall,0.9620111731843576
0,f1-score,0.6530612244897959
1,f1-score,0.9799054373522459
macro avg,f1-score,0.8164833309210209
weighted avg,f1-score,0.9610982005227307
