class,metric,value
0,presicion,0.9405940594059405
1,presicion,0.9952634695085849
macro avg,presicion,0.9679287644572627
weighted avg,presicion,0.9921176878099411
0,recall,0.9223300970873787
1,recall,0.996443390634262
macro avg,recall,0.9593867438608203
weighted avg,recall,0.9921787709497206
0,f1-score,0.9313725490196079
1,f1-score,0.9958530805687204
macro avg,f1-score,0.963612814794164
weighted avg,f1-score,0.9921427483063971
