class,metric,value
0,presicion,0.9893617021276596
1,presicion,0.9941037735849056
macro avg,presicion,0.9917327378562826
weighted avg,presicion,0.9938309057859691
0,recall,0.9029126213592233
1,recall,0.999407231772377
macro avg,recall,0.9511599265658002
weighted avg,recall,0.993854748603352
0,f1-score,0.9441624365482234
1,f1-score,0.9967484481229678
macro avg,f1-score,0.9704554423355956
weighted avg,f1-score,0.9937225491329127
