solucion,valor
continua,"[0.3713857077945838, 0.7875687514660245, 0.703916043299143, 0.25903651289638735, 0.8235795411163792, 0.5360180977099812, 0.5257321360115509, 0.12099517286487127, 0.8376109351942076, 0.030697249383122287, 0.2677394318603302, 0.21617966557776605, 0.9401516160936971, 0.3857096651161531, 0.19379747787866203, 0.5856807016169, 0.7311438517469212, 0.3253938611750049, 0.14083986518613006, 0.4334719306926943, 0.472933827019765, 0.32104287816760585, 0.12839385580090443, 0.29777985200466994, 0.19683443014614865, 0.658528067373107, 0.53756279887557, 0.7867125469531006, 0.7139789035499922, 0.25600150567249647, 0.6099056546401911, 0.9983141740045531, 0.37639997709029777, 0.3284321758856235, 0.11242543745166306, 0.32756535657655744, 0.7625991235420503, 0.60986579789416, 0.7491746608691294, 0.9242879521834663, 0.6881471486258806, 0.9179732135123748, 0.17410965790599678, 0.5355859422763846, 0.6254475806714226, 0.08817704505131126, 0.8481536700596182, 0.3512827128177701, 0.6507398692525459, 0.1280381473458884, 0.6590559344988622, 0.7661528538988323, 0.17405001288270325, 0.33176032803137867, 0.49561975505048594, 0.03250159460965046, 0.8218356093671697, 0.529876108137874, 0.8515273065888277, 0.35360664050373164, 0.2446981010105761, 0.7093038022733982, 0.6562437904110293, 0.3662832213718211, 0.7362109660355864, 0.2268914790650075, 0.3387477310877308, 0.6638291978059, 0.2834086635408767, 0.7265988368718795, 0.7364119749069243, 0.6783480227287587, 0.3546967826800239, 0.5785034909138369, 0.3380975841193561, 0.893401440193108]"
binaria,"[False, True, True, False, True, True, True, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, False, False, False, True, True, True, True, False, True, True, False, False, False, False, True, True, True, True, True, True, False, True, True, False, True, False, True, False, True, True, False, False, False, False, True, True, True, False, False, True, True, False, True, False, False, True, False, True, True, True, False, True, False, True]"
