solucion,valor
continua,"[0.19784420469586908, 0.8004281714525991, 0.4345061847262353, 0.8103585435592341, 0.1513977056603965, 0.5763078856134177, 0.8038760821608653, 0.07550232992662216, 0.8302377698542781, 0.7723664948623001, 0.7963283346842182, 0.7925285701425122, 0.4213166049233993, 0.7946308341847355, 0.3665011278094278, 0.8059193444776628, 0.19788632833501205, 0.32814728084359657, 0.34938128855664957, 0.6878359608821135, 0.2240099054290204, 0.5066444848689476, 0.8170640181233927, 0.5444715549244711, 0.600689060503286, 0.3393720760355958, 0.24038954372199853, 0.13386625799160942, 0.8116134743597224, 0.29717401326427706, 0.1775164646223097, 0.24682339002091083, 0.4397267825787578, 0.5296612215972349, 0.8017184626776276, 0.5582897921984067, 0.11003218258709012, 0.8158400468127676, 0.11194481461499232, 0.4229291204701157, 0.4946027376574875, 0.6582726328096794, 0.6781645499561602, 0.7297907615061343, 0.3775952812588669, 0.6308049699391666, 0.4108689399488947, 0.8186417586705953, 0.5805001039208333, 0.6479825668661359, 0.5784434368831689, 0.3836686797168141, 0.7485861887227887, 0.5505944253013937, 0.8042610460705398, 0.21534521562536477, 0.2179169677532328, 0.8244067032585312, 0.689645311132421, 0.6713315337909409, 0.710285844349754, 0.8157597683138074, 0.6295166331272578, 0.800673654546406, 0.8108713872458448, 0.7479944853499404, 0.47171318547801694, 0.8288583823945544, 0.3534326967422191, 0.5823042305184563, 0.55415225974427, 0.832338006066906, 0.7990570305722228, 0.6280064456283884, 0.8197801162310071, 0.712016488085268]"
binaria,"[False, True, False, True, False, True, True, False, True, True, True, True, False, True, False, True, False, False, False, True, False, True, True, True, True, False, False, False, True, False, False, False, False, True, True, True, False, True, False, False, False, True, True, True, False, True, False, True, True, True, True, False, True, True, True, False, False, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, True, True]"
