class,metric,value
0,presicion,0.5
1,presicion,0.9604651162790697
macro avg,presicion,0.7302325581395348
weighted avg,presicion,0.9339690788618942
0,recall,0.33980582524271846
1,recall,0.979253112033195
macro avg,recall,0.6595294686379567
weighted avg,recall,0.9424581005586592
0,f1-score,0.4046242774566474
1,f1-score,0.9697681244496624
macro avg,f1-score,0.6871962009531549
weighted avg,f1-score,0.9372486740360979
