class,metric,value
0,presicion,0.5757575757575758
1,presicion,0.9622969837587007
macro avg,presicion,0.7690272797581382
weighted avg,presicion,0.9400547720133845
0,recall,0.36893203883495146
1,recall,0.983402489626556
macro avg,recall,0.6761672642307537
weighted avg,recall,0.9480446927374302
0,f1-score,0.44970414201183434
1,f1-score,0.9727352682497801
macro avg,f1-score,0.7112197051308072
weighted avg,f1-score,0.942639063779105
