class,metric,value
0,presicion,0.618421052631579
1,presicion,0.9673278879813302
macro avg,presicion,0.7928744703064545
weighted avg,presicion,0.9472511259472385
0,recall,0.4563106796116505
1,recall,0.982809721398933
macro avg,recall,0.7195602005052917
weighted avg,recall,0.952513966480447
0,f1-score,0.5251396648044693
1,f1-score,0.9750073507791825
macro avg,f1-score,0.7500735077918259
weighted avg,f1-score,0.9491211096309169
