class,metric,value
0,presicion,0.575
1,presicion,0.9666666666666667
macro avg,presicion,0.7708333333333333
weighted avg,presicion,0.9441294227188082
0,recall,0.44660194174757284
1,recall,0.979845880260818
macro avg,recall,0.7132239110041954
weighted avg,recall,0.9491620111731843
0,f1-score,0.5027322404371585
1,f1-score,0.9732116573447159
macro avg,f1-score,0.7379719488909372
weighted avg,f1-score,0.9461393780478006
