class,metric,value
0,presicion,0.8433734939759037
1,presicion,0.9806678383128296
macro avg,presicion,0.9120206661443666
weighted avg,presicion,0.9727676609571293
0,recall,0.6796116504854369
1,recall,0.992294013040901
macro avg,recall,0.835952831763169
weighted avg,recall,0.9743016759776536
0,f1-score,0.7526881720430108
1,f1-score,0.986446670595168
macro avg,f1-score,0.8695674213190894
weighted avg,f1-score,0.972995762577921
