class,metric,value
0,presicion,0.9619047619047619
1,presicion,0.998813056379822
macro avg,presicion,0.980358909142292
weighted avg,presicion,0.9966892830105867
0,recall,0.9805825242718447
1,recall,0.997628927089508
macro avg,recall,0.9891057256806763
weighted avg,recall,0.9966480446927374
0,f1-score,0.9711538461538461
1,f1-score,0.998220640569395
macro avg,f1-score,0.9846872433616205
weighted avg,f1-score,0.996663165806936
