class,metric,value
0,presicion,0.6049382716049383
1,presicion,0.9684025746050322
macro avg,presicion,0.7866704231049853
weighted avg,presicion,0.9474881482312838
0,recall,0.47572815533980584
1,recall,0.981031416716064
macro avg,recall,0.7283797860279349
weighted avg,recall,0.9519553072625698
0,f1-score,0.532608695652174
1,f1-score,0.974676089517079
macro avg,f1-score,0.7536423925846265
weighted avg,f1-score,0.949238691993009
