class,metric,value
0,presicion,0.6506024096385542
1,presicion,0.971294669009959
macro avg,presicion,0.8109485393242566
weighted avg,presicion,0.9528414272695933
0,recall,0.5242718446601942
1,recall,0.982809721398933
macro avg,recall,0.7535407830295635
weighted avg,recall,0.9564245810055866
0,f1-score,0.5806451612903226
1,f1-score,0.9770182675309369
macro avg,f1-score,0.7788317144106298
weighted avg,f1-score,0.9542102061103876
