solucion,valor
continua,"[0.20086085322915784, 0.9069016489442439, 0.7697325052096207, 0.46820522650776, 0.7734796946858993, 0.672146085677286, 0.44236666485845166, 0.247406207720611, 0.4053545020404704, 0.4506373500635342, 0.34941059148291637, 0.4843482571239435, 0.3003180038342212, 0.5178472157616242, 0.5318251857147684, 0.12415065187009225, 0.6665491867317856, 0.47525299097024387, 0.10591762776907618, 0.6833656312774926, 0.2401578020689474, 0.4809282982623206, 0.6802755397983286, 0.5301702685660898, 0.15802278203168985, 0.2816718958319039, 0.842533601953393, 0.13657866623022336, 0.5170828800533351, 0.6574823240601007, 0.6381654425268503, 0.44156742363934864, 0.19627721711773533, 0.843181374147725, 0.5120676079874635, 0.008133130860611525, 0.254451212131206, 0.31790681932936965, 0.8250295163988441, 0.16641798055239915, 0.17973622921347737, 0.2858912155706748, 0.5695947211126198, 0.6607400304470513, 0.808405672340312, 0.0930757339783931, 0.9664474455006651, 0.7067084492827853, 0.1852475043835174, 0.23344942666125001, 0.6175173762203494, 0.12763914676355817, 0.027541259101448837, 0.459020542979222, 0.16063483539930196, 0.07831459985348473, 0.3695711145240063, 0.3215449506718846, 0.7999841994977249, 0.5949184197332252, 0.046372669357307515, 0.5376012202376291, 0.29361686564833706, 0.6996757446982059, 0.6442150489367481, 0.4966047457274475, 0.4210429480120054, 0.05157638682749129, 0.056438391013656865, 0.3108882774043156, 0.8232390235090199, 0.6239002288847136, 0.019548117847996517, 0.25437747863997895, 0.8512504058115432, 0.22714521638206675]"
binaria,"[False, True, True, False, True, True, False, False, False, False, False, False, False, True, True, False, True, False, False, True, False, False, True, True, False, False, True, False, True, True, True, False, False, True, True, False, False, False, True, False, False, False, True, True, True, False, True, True, False, False, True, False, False, False, False, False, False, False, True, True, False, True, False, True, True, False, False, False, False, False, True, True, False, False, True, False]"
