class,metric,value
0,presicion,0.8214285714285714
1,presicion,0.9934445768772348
macro avg,presicion,0.9074365741529031
weighted avg,presicion,0.9835464491894067
0,recall,0.8932038834951457
1,recall,0.98814463544754
macro avg,recall,0.9406742594713429
weighted avg,recall,0.9826815642458101
0,f1-score,0.8558139534883721
1,f1-score,0.9907875185735513
macro avg,f1-score,0.9233007360309617
weighted avg,f1-score,0.9830208832641807
