class,metric,value
0,presicion,0.9850746268656716
1,presicion,0.9785258270458502
macro avg,presicion,0.9818002269557609
weighted avg,presicion,0.9789026574265438
0,recall,0.6407766990291263
1,recall,0.999407231772377
macro avg,recall,0.8200919654007517
weighted avg,recall,0.9787709497206704
0,f1-score,0.7764705882352941
1,f1-score,0.9888563049853373
macro avg,f1-score,0.8826634466103157
weighted avg,f1-score,0.9766352274293292
