class,metric,value
0,presicion,0.8846153846153846
1,presicion,0.9801401869158879
macro avg,presicion,0.9323777857656362
weighted avg,presicion,0.9746435083477583
0,recall,0.6699029126213593
1,recall,0.994665085951393
macro avg,recall,0.8322839992863762
weighted avg,recall,0.975977653631285
0,f1-score,0.7624309392265194
1,f1-score,0.9873492203589291
macro avg,f1-score,0.8748900797927243
weighted avg,f1-score,0.9744069952434888
