solucion,valor
continua,"[0.4850482816277791, 0.08201349638113059, 0.5704605248100774, 0.5749579450635061, 0.2942574680346996, 0.6048336026142133, 0.24292450580017452, 0.804110783134086, 0.3618932061941161, 0.8612667026366607, 0.8094250260724609, 0.6049819445830288, 0.3467254149404749, 0.43155345378875726, 0.7794121235574762, 0.3372697234367803, 0.5050967176505894, 0.15993441696709326, 0.0, 0.7858551713509786, 0.28537026899705925, 0.8679720952423249, 0.08318148059784639, 0.3953985121443415, 0.8012075456775074, 0.6511864790468257, 0.1987580649423279, 0.8462778211093234, 0.44560769170372183, 0.5874046061801025, 0.4364748046399206, 0.8479636584614998, 0.7429237323385218, 0.8822523171165463, 0.5651482712125411, 0.13339379047529515, 0.4992977251366076, 0.8263465350880278, 0.04768434824544261, 0.06643580841986305, 0.7431199970472516, 0.40800228320879994, 0.43942587674379274, 0.2640367295645023, 0.8584162445898202, 0.1119761986606434, 0.11372719184727535, 0.08788767958381696, 0.4802791010437268, 0.8319808658223461, 0.7152649060113108, 0.25492804431533206, 0.18085989469751954, 0.45964360818886757, 0.21453302971881233, 0.0006900256236500528, 0.5985156205967307, 0.5646567446677137, 0.6284393402517175, 0.7261097510504259, 0.7413550082523893, 0.5701126139856346, 0.5140124538489251, 0.784689410175438, 0.540147693430602, 0.6296875496216716, 0.35745044123751163, 0.4750755925772964, 0.871619228618795, 0.5045316768017301, 0.8308299227510761, 0.635265833063825, 0.7257793094535144, 0.8711718086939051, 0.21396945920967725, 0.8629785886473206]"
binaria,"[False, False, True, True, False, True, False, True, False, True, True, True, False, False, True, False, True, False, False, True, False, True, False, False, True, True, False, True, False, True, False, True, True, True, True, False, False, True, False, False, True, False, False, False, True, False, False, False, False, True, True, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, False, True]"
