class,metric,value
0,presicion,0.9
1,presicion,0.9767441860465116
macro avg,presicion,0.9383720930232557
weighted avg,presicion,0.9723281798103156
0,recall,0.6116504854368932
1,recall,0.995850622406639
macro avg,recall,0.8037505539217661
weighted avg,recall,0.9737430167597766
0,f1-score,0.7283236994219653
1,f1-score,0.9862048723216906
macro avg,f1-score,0.857264285871828
weighted avg,f1-score,0.9713658998028797
