solucion,valor
continua,"[0.1690911076245661, 0.05167844011209775, 0.05106240573319146, 0.2655468606938786, 0.2229213487979467, 0.09727646325339995, 0.22450153132475284, 0.3340637520293667, 6.610145041445708e-05, 0.0040901558212276265, 0.30700849361623117, 0.2152782567043643, 0.048019688924241216, 0.016004473407480117, 0.10100686911191892, 0.16885922397108444, 0.09057204351546048, 0.18550507196121, 0.3029155829300468, 0.0032239227752374152, 0.0032283866944944587, 0.19787319040094417, 0.04708537885414373, 0.5092417644456567, 0.16878798438324163, 0.19126395532641205, 0.29698484649894547, 0.004711919709768556, 0.2868499452168876, 0.20418488667479764, 0.18896066845251983, 0.35024313884956565, 0.03169109915230276, 0.009992493920642859, 0.009796482881469457, 0.00015979346209399182, 0.922008034692097, 0.7413717024503189, 0.25169555786251196, 0.6959456270728362, 0.10301902515690148, 0.019943049434820753, 0.19987148553931014, 0.7857247740723614, 0.17268556006026223, 0.149208115738125, 0.6481496281790827, 0.12598323160162914, 0.2867984069099682, 0.8570277143202448, 0.24649615634029834, 0.06713095508688073, 0.07995905691369917, 0.11640444436320457, 0.6287421960357221, 0.30915023369948974, 0.1887316951261083, 0.33865827520981817, 0.6359975457799402, 0.04577073516433847, 0.005001460215010394, 0.6771432407083786, 0.11871112726770183, 0.011517813774157575, 0.09724954629652514, 0.20797303333045467, 0.3562335933245779, 0.10021827994296682, 0.05541407702024315, 0.011607218705427245, 0.8623240957554025, 0.17117757919995388, 0.10800666024680443, 0.11761998189345152, 0.07337057057844006, 0.7512215556292193]"
binaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, True, False, False, False, True, False, False, True, False, False, True, False, False, False, False, True, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, True]"
