class,metric,value
0,presicion,0.9494949494949495
1,presicion,0.9946777054997044
macro avg,presicion,0.9720863274973269
weighted avg,presicion,0.9920778038971962
0,recall,0.912621359223301
1,recall,0.997036158861885
macro avg,recall,0.954828759042593
weighted avg,recall,0.9921787709497206
0,f1-score,0.9306930693069307
1,f1-score,0.9958555358200119
macro avg,f1-score,0.9632743025634714
weighted avg,f1-score,0.9921059637245664
