solucion,valor
continua,"[0.03898010642299981, 0.11272411131384867, 0.25156256334506727, 0.14425871698831536, 0.3728863467460981, 0.4059181084510224, 0.040986699732680376, 0.09400015428201108, 0.2407270708776905, 0.1277136797326547, 0.0840463715492293, 0.002225307688247514, 0.8899476433912751, 0.22424392851064515, 0.14674490843799395, 0.05988032934565778, 0.32053542287147846, 0.06411062004479029, 0.11858565239084595, 0.0687071004700776, 0.21053767599455572, 0.3723904914679233, 0.6354163350753069, 0.34006504200960713, 0.29126290464586785, 0.4447807106830008, 0.727652936266007, 0.7839190723068254, 0.06580147844085486, 0.24842581001314057, 0.1679189664631916, 0.9703927468398524, 0.01243478698779351, 0.5803580169178851, 0.0, 0.9714266300987019, 0.09352773949049231, 0.1581387879050744, 0.8539877020850756, 0.009092665471846346, 0.7876304120871088, 0.5521011012624367, 0.6992937616255425, 0.3097998604840581, 0.6697388794957885, 0.1312768036726956, 0.3649476876183955, 0.9046923589799426, 0.0, 0.13490228338211344, 0.19144302535724592, 0.00012158533506488242, 0.12703267374182212, 0.4159506923846883, 0.020386668746325987, 0.07872312574633662, 0.43291750614850005, 0.0930085952375445, 0.19542428788421043, 0.043423668876487805, 0.26323339480721664, 0.22652605899116093, 0.1569795646422905, 0.057413333501698804, 0.19537022833445528, 0.24963377521905625, 0.06859438087586571, 0.3249818112844376, 0.12291640834895878, 0.2942254310108177, 0.7359856282014664, 0.16965478327243663, 0.48541077835723195, 0.9515519463130612, 0.7286656428266959, 0.5811691276597365]"
binaria,"[False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, True, True, False, False, False, True, False, True, False, True, False, False, True, False, True, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, True, True]"
