solucion,valor
continua,"[0.18549262335330516, 0.0019292746990254267, 0.5238406406145014, 0.26796293193097115, 0.7122657565072466, 0.9625556575022604, 0.6273560708652223, 0.38009074387007535, 0.12370619137380318, 0.4466547435991865, 0.2623906531517317, 0.5175020257523396, 0.3163922025684886, 0.7026043663980263, 0.16711104123100493, 0.026750507407255195, 0.6748973775628082, 0.5417806544347165, 0.4447120320626254, 0.8855877233412933, 0.31468141209762646, 0.34390152421588, 0.7687081398850452, 0.3973105179686592, 0.4447858298545438, 0.7672334417714909, 0.877063376845736, 0.20384880350645607, 0.23064094652058084, 0.20957492825665358, 0.38005879292573264, 0.9072338400914265, 0.35946785336039727, 0.17271185830148963, 0.13340950793415346, 0.29827424383636564, 0.4565188327086829, 0.1225088418735027, 0.032468353822440094, 0.8743137830813158, 0.126322754217305, 0.034051405554283376, 0.6571250821929819, 0.0844547420455588, 0.26544470042645685, 0.13062834906111462, 0.5235462279923433, 0.24150683514437013, 0.410518519292049, 0.001421829024035593, 0.07757976100768556, 0.4764988626561619, 0.12211722296405551, 0.3893397892012631, 0.6325526946105069, 0.18396143998550482, 0.9010380684033933, 0.5553044988530966, 0.16685754330644728, 0.6902781763412852, 0.2192385114831643, 0.9475108177492481, 0.00042158905984280784, 0.30290727830267455, 0.7436118987922647, 0.19803920853967635, 0.23270536653611107, 0.3695757211311625, 0.22093508059078593, 0.21041241733406077, 0.8011593852838722, 0.09808369225747816, 0.44103106987011764, 0.7251194804991216, 0.6420369989198207, 0.9103107099924479]"
binaria,"[False, False, True, False, True, True, True, False, False, False, False, True, False, True, False, False, True, True, False, True, False, False, True, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, False, False, False, False, False, False, False, True, False, True, True, False, True, False, True, False, False, True, False, False, False, False, False, True, False, False, True, True, True]"
